Product Name,Price,Rating,Reviews,Original_Price,Price_Difference,Out_of_Stock,Brand,Sponsored,Delivery_Mumbai,Delivery_Delhi,Price_Quartile
JEMEI --NEW-NOVA 208 LINT/ROLLER/ Lint Roller,283,4.1,0,339.59999999999997,56.599999999999966,0,JEMEI,Organic,4,2,Low
JEMEI --NEW-NOVA 208 LINT/ROLLER/ Lint Roller,599,4.1,0,718.8,119.79999999999995,0,JEMEI,Organic,2,4,Mid-High
Pick Ur Needs Superior Quality Rechargeable Lint Remove...,593,3.6,0,711.6,118.60000000000002,0,Pick,Organic,4,3,Mid-High
Pick Ur Needs Superior Quality Rechargeable Lint Remove...,1856,3.6,0,2227.2,371.1999999999998,0,Pick,Organic,1,4,High
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",355,3.6,0,426.0,71.0,0,NKPR,Organic,2,3,Mid-Low
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",949,3.6,0,1138.8,189.79999999999995,0,NKPR,Organic,2,1,Mid-High
Pick Ur Needs Rocklight Rechargeable Lint Remover Lint ...,593,2.5,0,711.6,118.60000000000002,0,Pick,Organic,2,2,Mid-High
Pick Ur Needs Rocklight Rechargeable Lint Remover Lint ...,1856,2.5,0,2227.2,371.1999999999998,0,Pick,Organic,2,3,High
blooming furnancy New Nova Lint Remover Fabric Shaver F...,252,2.5,0,302.4,50.39999999999998,0,blooming,Organic,3,4,Low
blooming furnancy New Nova Lint Remover Fabric Shaver F...,1499,2.5,0,1798.8,299.79999999999995,0,blooming,Organic,5,4,High
JKRP lint remover roller for clothes Fuzz Shaver Reusab...,182,2.5,0,218.4,36.400000000000006,1,JKRP,Organic,5,5,Low
JKRP lint remover roller for clothes Fuzz Shaver Reusab...,399,2.5,0,478.79999999999995,79.79999999999995,0,JKRP,Organic,4,1,Mid-Low
"BSVR New Lint Remover Rechargeable /Fabric Shaver, Wool...",330,2.5,0,396.0,66.0,1,BSVR,Organic,5,3,Low
"BSVR New Lint Remover Rechargeable /Fabric Shaver, Wool...",949,2.5,0,1138.8,189.79999999999995,0,BSVR,Organic,3,4,Mid-High
NKPR New Lint Remover/Fabric Shaver Rechargeable For Cl...,310,2.5,0,372.0,62.0,0,NKPR,Sponsored,1,5,Low
NKPR New Lint Remover/Fabric Shaver Rechargeable For Cl...,1199,2.5,0,1438.8,239.79999999999995,0,NKPR,Organic,3,1,High
BSVR Rechargeable Lint Remover/Fabric Shaver For Clothe...,357,2.5,0,428.4,71.39999999999998,0,BSVR,Organic,3,3,Mid-Low
BSVR Rechargeable Lint Remover/Fabric Shaver For Clothe...,1299,2.5,0,1558.8,259.79999999999995,0,BSVR,Organic,4,5,High
"NPU New Lint Remover Rechargeable /Fabric Shaver, Woole...",342,2.5,0,410.4,68.39999999999998,0,NPU,Organic,4,5,Low
"NPU New Lint Remover Rechargeable /Fabric Shaver, Woole...",949,2.5,0,1138.8,189.79999999999995,0,NPU,Organic,5,3,Mid-High
SPERO Lint Remover electric woolens sweaters Lint Shave...,354,2.5,0,424.8,70.80000000000001,0,SPERO,Organic,1,5,Mid-Low
SPERO Lint Remover electric woolens sweaters Lint Shave...,1999,2.5,0,2398.7999999999997,399.7999999999997,0,SPERO,Sponsored,4,3,High
Leafly Reusable Dog Hair Remover Roller Dog Cat and Oth...,261,2.9,0,313.2,52.19999999999999,0,Leafly,Organic,3,1,Low
Leafly Reusable Dog Hair Remover Roller Dog Cat and Oth...,299,2.9,0,358.8,59.80000000000001,0,Leafly,Organic,1,3,Low
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",355,2.9,0,426.0,71.0,0,NKPR,Organic,3,3,Mid-Low
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",949,2.9,0,1138.8,189.79999999999995,0,NKPR,Sponsored,2,3,Mid-High
"NPU New Lint Remover Rechargeable /Fabric Shaver, Woole...",337,2.9,0,404.4,67.39999999999998,0,NPU,Organic,4,4,Low
"NPU New Lint Remover Rechargeable /Fabric Shaver, Woole...",949,2.9,0,1138.8,189.79999999999995,0,NPU,Sponsored,4,3,Mid-High
"Kinematic Enterprise 2024 NEW Portable Lint Remover, Wo...",214,2.9,0,256.8,42.80000000000001,1,Kinematic,Sponsored,2,3,Low
"Kinematic Enterprise 2024 NEW Portable Lint Remover, Wo...",399,2.9,0,478.79999999999995,79.79999999999995,1,Kinematic,Sponsored,5,5,Mid-Low
FIRSTLIKE Portable Fabric Remover/Lint Shaver for Woole...,398,2.9,0,477.59999999999997,79.59999999999997,0,FIRSTLIKE,Organic,2,3,Mid-Low
FIRSTLIKE Portable Fabric Remover/Lint Shaver for Woole...,1599,2.9,0,1918.8,319.79999999999995,0,FIRSTLIKE,Organic,2,4,High
BSVR Rechargeable Lint Remover/Fabric Shaver For Clothe...,315,2.9,0,378.0,63.0,0,BSVR,Organic,1,2,Low
BSVR Rechargeable Lint Remover/Fabric Shaver For Clothe...,1299,2.9,0,1558.8,259.79999999999995,0,BSVR,Organic,2,4,High
"BSVR New Lint Remover Rechargeable /Fabric Shaver, Wool...",330,2.9,0,396.0,66.0,0,BSVR,Sponsored,4,3,Low
"BSVR New Lint Remover Rechargeable /Fabric Shaver, Wool...",949,2.9,0,1138.8,189.79999999999995,0,BSVR,Organic,3,4,Mid-High
"NPU New Lint Remover Rechargeable /Fabric Shaver, Woole...",371,2.9,0,445.2,74.19999999999999,0,NPU,Organic,1,2,Mid-Low
"NPU New Lint Remover Rechargeable /Fabric Shaver, Woole...",949,2.9,0,1138.8,189.79999999999995,0,NPU,Organic,4,4,Mid-High
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",342,2.9,0,410.4,68.39999999999998,1,NKPR,Organic,1,4,Low
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",949,2.9,0,1138.8,189.79999999999995,0,NKPR,Sponsored,4,4,Mid-High
"AARADHYAM Radhu Clothing Dust Perfect for Furniture, Co...",228,3.9,0,273.59999999999997,45.599999999999966,0,AARADHYAM,Organic,4,1,Low
"AARADHYAM Radhu Clothing Dust Perfect for Furniture, Co...",399,3.9,0,478.79999999999995,79.79999999999995,0,AARADHYAM,Organic,2,4,Mid-Low
ESCODEVELOPER (CLOTH) Best Lint Remover for all woolens...,354,4.1,0,424.8,70.80000000000001,0,ESCODEVELOPER,Organic,2,3,Mid-Low
ESCODEVELOPER (CLOTH) Best Lint Remover for all woolens...,699,4.1,0,838.8,139.79999999999995,0,ESCODEVELOPER,Organic,3,4,Mid-High
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",355,4.1,0,426.0,71.0,0,NKPR,Organic,4,1,Mid-Low
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",949,4.1,0,1138.8,189.79999999999995,0,NKPR,Organic,5,4,Mid-High
"NKKL New Lint Remover Rechargeable /Fabric Shaver, Wool...",340,4.1,0,408.0,68.0,0,NKKL,Sponsored,2,5,Low
"NKKL New Lint Remover Rechargeable /Fabric Shaver, Wool...",899,4.1,0,1078.8,179.79999999999995,1,NKKL,Organic,2,4,Mid-High
Manupam New Nova NLR-208 Lint Roller,284,4.1,0,340.8,56.80000000000001,0,Manupam,Organic,5,4,Low
Manupam New Nova NLR-208 Lint Roller,899,4.1,0,1078.8,179.79999999999995,0,Manupam,Organic,2,4,Mid-High
"v2fashion Lint Remover Trimmer, Electric lint Shaver fo...",338,4.1,0,405.59999999999997,67.59999999999997,0,v2fashion,Organic,5,5,Low
"v2fashion Lint Remover Trimmer, Electric lint Shaver fo...",799,4.1,0,958.8,159.79999999999995,1,v2fashion,Organic,3,2,Mid-High
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",371,4.1,0,445.2,74.19999999999999,0,NKPR,Organic,2,5,Mid-Low
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",949,4.1,0,1138.8,189.79999999999995,0,NKPR,Organic,5,5,Mid-High
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",354,4.1,0,424.8,70.80000000000001,0,NKPR,Organic,4,5,Mid-Low
"NKPR New Lint Remover Rechargeable Fabric Shaver, Woole...",949,4.1,0,1138.8,189.79999999999995,0,NKPR,Organic,3,2,Mid-High
BSVR Rechargeable Lint Remover/Fabric Shaver For Clothe...,330,4.1,0,396.0,66.0,0,BSVR,Organic,3,5,Low
BSVR Rechargeable Lint Remover/Fabric Shaver For Clothe...,1299,4.1,0,1558.8,259.79999999999995,0,BSVR,Organic,5,3,High
"NPU New Lint Remover Rechargeable /Fabric Shaver, Woole...",371,4.1,0,445.2,74.19999999999999,0,NPU,Organic,1,5,Mid-Low
"NPU New Lint Remover Rechargeable /Fabric Shaver, Woole...",949,4.1,0,1138.8,189.79999999999995,0,NPU,Organic,5,1,Mid-High
"pinaki Woolen , Cotton Clothes Lint Remover Roller Lint...",198,4.1,0,237.6,39.599999999999994,0,pinaki,Organic,4,2,Low
"pinaki Woolen , Cotton Clothes Lint Remover Roller Lint...",599,4.1,0,718.8,119.79999999999995,0,pinaki,Sponsored,2,5,Mid-High
FIRSTLIKE Lint Remover for Clothes - Fabric Shaver Tint...,398,4.1,0,477.59999999999997,79.59999999999997,0,FIRSTLIKE,Organic,2,4,Mid-Low
FIRSTLIKE Lint Remover for Clothes - Fabric Shaver Tint...,1599,4.1,0,1918.8,319.79999999999995,0,FIRSTLIKE,Organic,2,1,High
NKPR New Lint Remover/Fabric Shaver Rechargeable For Cl...,310,4.1,0,372.0,62.0,0,NKPR,Organic,5,4,Low
NKPR New Lint Remover/Fabric Shaver Rechargeable For Cl...,1199,4.1,0,1438.8,239.79999999999995,0,NKPR,Organic,5,3,High
"ELECBUZZ Rechargeable Electric Lint Remover for Fabric,...",370,4.1,0,444.0,74.0,0,ELECBUZZ,Organic,5,1,Mid-Low
"ELECBUZZ Rechargeable Electric Lint Remover for Fabric,...",699,4.1,0,838.8,139.79999999999995,0,ELECBUZZ,Organic,3,2,Mid-High
"ELECBUZZ Rechargeable Electric Lint Remover for Fabric,...",404,4.1,772,484.79999999999995,80.79999999999995,0,ELECBUZZ,Organic,4,1,Mid-Low
"ELECBUZZ Rechargeable Electric Lint Remover for Fabric,...",300,3.6,3,360.0,60.0,0,ELECBUZZ,Organic,2,3,Low
"ELECBUZZ Rechargeable Electric Lint Remover for Fabric,...",299,4.5,54,358.8,59.80000000000001,0,ELECBUZZ,Organic,3,3,Low
"ELECBUZZ Rechargeable Electric Lint Remover for Fabric,...",299,4.9,8,358.8,59.80000000000001,0,ELECBUZZ,Organic,4,2,Low
"ELECBUZZ Rechargeable Electric Lint Remover for Fabric,...",648,,0,777.6,129.60000000000002,0,ELECBUZZ,Organic,2,5,Mid-High
